t a e i theta u omega 
-1709000.0	1.000965	0.63258	0.07574	2.451645	0.000482	2.640338
-1708000.0	1.000997	0.63267	0.07575	2.426655	0.000498	2.640588
-1707000.0	1.001062	0.63252	0.07574	2.400555	0.000531	2.640541
-1706000.0	1.001106	0.63267	0.07575	2.370200	0.000553	2.640991
-1705000.0	1.001106	0.63252	0.07573	2.341228	0.000553	2.640956
-1704000.0	1.001174	0.63267	0.07574	2.311646	0.000587	2.641076
-1703000.0	1.001658	0.63258	0.07571	2.277596	0.000828	2.643207
-1702000.0	1.001690	0.63272	0.07572	2.234945	0.000844	2.643380
-1701000.0	1.001713	0.63257	0.07572	2.191638	0.000856	2.643664
-1700000.0	1.001702	0.63263	0.07572	2.147216	0.000850	2.643794
-1699000.0	1.001699	0.63260	0.07572	2.102971	0.000849	2.644022
-1698000.0	1.001716	0.63260	0.07573	2.058663	0.000858	2.643963
-1697000.0	1.001959	0.63267	0.07571	2.012069	0.000979	2.644761
-1696000.0	1.001902	0.63258	0.07570	1.961472	0.000951	2.644611
-1695000.0	1.001923	0.63262	0.07571	1.912250	0.000961	2.644882
-1694000.0	1.001981	0.63253	0.07570	1.862893	0.000990	2.644844
-1693000.0	1.002153	0.63276	0.07571	1.810036	0.001076	2.645979
-1692000.0	1.002173	0.63255	0.07571	1.753998	0.001086	2.646061
-1691000.0	1.002193	0.63266	0.07572	1.697434	0.001096	2.646282
-1690000.0	1.001866	0.63254	0.07567	1.641512	0.000932	2.647535
-1689000.0	1.001718	0.63269	0.07567	1.594132	0.000859	2.647725
-1688000.0	1.001676	0.63255	0.07567	1.549712	0.000838	2.648219
-1687000.0	1.001637	0.63266	0.07567	1.508805	0.000818	2.648519
-1686000.0	1.001186	0.63267	0.07566	1.472123	0.000593	2.649470
-1685000.0	1.000886	0.63268	0.07563	1.444614	0.000443	2.649877
-1684000.0	1.000704	0.63273	0.07562	1.423383	0.000352	2.650971
-1683000.0	1.000463	0.63278	0.07556	1.408818	0.000231	2.652895
-1682000.0	0.999824	0.63295	0.07551	1.403965	-0.000088	2.654335
-1681000.0	0.999461	0.63289	0.07547	1.412892	-0.000270	2.655596
-1680000.0	0.999373	0.63309	0.07545	1.429171	-0.000314	2.657447
-1679000.0	0.998937	0.63299	0.07542	1.453104	-0.000532	2.658197
-1678000.0	0.998684	0.63315	0.07541	1.484098	-0.000658	2.658780
-1677000.0	0.998302	0.63304	0.07536	1.523770	-0.000850	2.661649
-1676000.0	0.998141	0.63322	0.07537	1.570295	-0.000930	2.662116
-1675000.0	0.998141	0.63312	0.07537	1.618073	-0.000930	2.662645
-1674000.0	0.998009	0.63316	0.07537	1.667665	-0.000996	2.662728
-1673000.0	0.998043	0.63313	0.07537	1.718852	-0.000979	2.663004
-1672000.0	0.997712	0.63313	0.07530	1.774931	-0.001145	2.664295
-1671000.0	0.997659	0.63318	0.07531	1.834738	-0.001171	2.664862
-1670000.0	0.997662	0.63315	0.07544	1.894254	-0.001170	2.665200
-1669000.0	0.997710	0.63320	0.07545	1.953099	-0.001146	2.665720
-1668000.0	0.997699	0.63309	0.07545	2.011804	-0.001151	2.665720
-1667000.0	0.997560	0.63325	0.07545	2.069025	-0.001221	2.666441
-1666000.0	0.997616	0.63306	0.07544	2.131480	-0.001193	2.666485
-1665000.0	0.997633	0.63319	0.07545	2.193396	-0.001184	2.666681
-1664000.0	0.997816	0.63310	0.07542	2.249705	-0.001093	2.666899
-1663000.0	0.997932	0.63317	0.07547	2.304928	-0.001035	2.667097
-1662000.0	0.997944	0.63304	0.07546	2.357264	-0.001029	2.667613
-1661000.0	0.997910	0.63313	0.07547	2.410148	-0.001046	2.667544
-1660000.0	0.998004	0.63311	0.07547	2.462122	-0.000998	2.667739
-1659000.0	0.998185	0.63308	0.07546	2.512165	-0.000908	2.668071
-1658000.0	0.998156	0.63312	0.07547	2.559692	-0.000922	2.668575
-1657000.0	0.998218	0.63306	0.07552	2.607153	-0.000891	2.669010
-1656000.0	0.998114	0.63309	0.07552	2.654849	-0.000943	2.669330
-1655000.0	0.998131	0.63300	0.07551	2.703583	-0.000935	2.669262
-1654000.0	0.998293	0.63321	0.07551	2.749199	-0.000854	2.669804
-1653000.0	0.998282	0.63301	0.07550	2.792518	-0.000859	2.669760
-1652000.0	0.998315	0.63311	0.07550	2.836232	-0.000843	2.669854
-1651000.0	0.998138	0.63300	0.07549	2.881950	-0.000931	2.670407
-1650000.0	0.998143	0.63314	0.07550	2.930148	-0.000929	2.670584
-1649000.0	0.998212	0.63298	0.07550	2.977280	-0.000894	2.670853
-1648000.0	0.998251	0.63306	0.07550	3.022386	-0.000875	2.671069
-1647000.0	0.998213	0.63304	0.07550	3.067183	-0.000894	2.671240
-1646000.0	0.998273	0.63303	0.07550	3.111297	-0.000864	2.671081
-1645000.0	0.998205	0.63303	0.07547	3.157031	-0.000898	2.675350
